"gene.symbol","description","entrezgene"
"Rspo2","R-spondin 2 [KO:K23097]","239405"
"Rspo3","R-spondin 3 [KO:K23098]","72780"
"Rspo4","R-spondin 4 [KO:K23099]","228770"
"Lgr4","leucine-rich repeat-containing G protein-coupled receptor 4 [KO:K04309]","107515"
"Lgr5","leucine rich repeat containing G protein coupled receptor 5 [KO:K04308]","14160"
"Lgr6","leucine-rich repeat-containing G protein-coupled receptor 6 [KO:K08399]","329252"
"Rnf43","ring finger protein 43 [KO:K15694] [EC:2.3.2.27]","207742"
"Znrf3","zinc and ring finger 3 [KO:K16273] [EC:2.3.2.27]","407821"
"Nkd2","naked cuticle 2 [KO:K03213]","72293"
"Cxxc4","CXXC finger 4 [KO:K03344]","319478"
"Senp2","SUMO/sentrin specific peptidase 2 [KO:K03345] [EC:3.4.22.68]","75826"
"4930444G20Rik","RIKEN cDNA 4930444G20 gene [KO:K03345] [EC:3.4.22.68]","114671"
"Susp4","cDNA sequence AF366264 [KO:K03345] [EC:3.4.22.68]","231201"
"Gm9839","predicted gene 9839 [KO:K03345] [EC:3.4.22.68]","408192"
"Gm5415","predicted gene 5415 [KO:K03345] [EC:3.4.22.68]","408191"
"Ctnnbip1","catenin beta interacting protein 1 [KO:K04493]","67087"
"Chd8","chromodomain helicase DNA binding protein 8 [KO:K04494] [EC:3.6.4.12]","67772"
"Sox17","SRY (sex determining region Y)-box 17 [KO:K04495]","20671"
"Ruvbl1","RuvB-like protein 1 [KO:K04499]","56505"
"Ccn4","cellular communication network factor 4 [KO:K22471]","22402"
"Siah1a","siah E3 ubiquitin protein ligase 1A [KO:K04506] [EC:2.3.2.27]","20437"
"Siah1b","siah E3 ubiquitin protein ligase 1B [KO:K04506] [EC:2.3.2.27]","20438"
"Cacybp","calcyclin binding protein [KO:K04507]","12301"
"Tbl1x","transducin (beta)-like 1 X-linked [KO:K04508]","21372"
"Tbl1xr1","transducin (beta)-like 1X-linked receptor 1 [KO:K04508]","81004"
"Gpc4","glypican 4 [KO:K08110]","14735"
"Ror1","receptor tyrosine kinase-like orphan receptor 1 [KO:K05122] [EC:2.7.10.1]","26563"
"Ror2","receptor tyrosine kinase-like orphan receptor 2 [KO:K05123] [EC:2.7.10.1]","26564"
"Vangl2","VANGL planar cell polarity 2 [KO:K04510]","93840"
"Vangl1","VANGL planar cell polarity 1 [KO:K04510]","229658"
"Prickle2","prickle planar cell polarity protein 2 [KO:K04511]","243548"
"Prickle1","prickle planar cell polarity protein 1 [KO:K04511]","106042"
"Prickle4","prickle planar cell polarity protein 4 [KO:K04511]","381104"
"Prickle3","prickle planar cell polarity protein 3 [KO:K04511]","54630"
"Invs","inversin [KO:K19626]","16348"
"Daam1","dishevelled associated activator of morphogenesis 1 [KO:K04512]","208846"
"Daam2","dishevelled associated activator of morphogenesis 2 [KO:K04512]","76441"
"Avpr1a","arginine vasopressin receptor 1A [KO:K04226]","54140"
"Avpr1b","arginine vasopressin receptor 1B [KO:K04227]","26361"
"Cald1","caldesmon 1 [KO:K12327]","109624"
"Actg2","actin, gamma 2, smooth muscle, enteric [KO:K12315]","11468"
"Ppp1r14a","protein phosphatase 1, regulatory inhibitor subunit 14A [KO:K12328]","68458"
"Calcb","calcitonin-related polypeptide, beta [KO:K12332]","116903"
"Calca","calcitonin/calcitonin-related polypeptide, alpha [KO:K12332]","12310"
"Adm","adrenomedullin [KO:K12333]","11535"
"Calcrl","calcitonin receptor-like [KO:K04577]","54598"
"Ramp1","receptor (calcitonin) activity modifying protein 1 [KO:K08447]","51801"
"Ramp2","receptor (calcitonin) activity modifying protein 2 [KO:K08448]","54409"
"Ramp3","receptor (calcitonin) activity modifying protein 3 [KO:K08449]","56089"
"Mrvi1","MRV integration site 1 [KO:K12337]","17540"
"Kcne1","potassium voltage-gated channel, Isk-related subfamily, member 1 [KO:K04894]","16509"
"Scn5a","sodium channel, voltage-gated, type V, alpha [KO:K04838]","20271"
"Scn7a","sodium channel, voltage-gated, type VII, alpha [KO:K04839]","20272"
"Scn1b","sodium channel, voltage-gated, type I, beta [KO:K04845]","20266"
"Scn4b","sodium channel, type IV, beta [KO:K04848]","399548"
"Crem","cAMP responsive element modulator [KO:K09052]","12916"
"Slc9a6","solute carrier family 9 (sodium/hydrogen exchanger), member 6 [KO:K12041]","236794"
"Mybl2","myeloblastosis oncogene-like 2 [KO:K21769]","17865"
"Lin9","lin-9 homolog (C. elegans) [KO:K21773]","72568"
"Lin37","lin-37 homolog (C. elegans) [KO:K21774]","75660"
"Gm7020","predicted gene 7020 [KO:K21775]","629959"
"Lin52","lin-52 homolog (C. elegans) [KO:K21775]","217708"
"Lin54","lin-54 homolog (C. elegans) [KO:K21776]","231506"
"Rbbp4","retinoblastoma binding protein 4, chromatin remodeling factor [KO:K10752]","19646"
"Foxm1","forkhead box M1 [KO:K09406]","14235"
"Hipk1","homeodomain interacting protein kinase 1 [KO:K08826] [EC:2.7.11.1]","15257"
"Hipk2","homeodomain interacting protein kinase 2 [KO:K08826] [EC:2.7.11.1]","15258"
"Hipk3","homeodomain interacting protein kinase 3 [KO:K08826] [EC:2.7.11.1]","15259"
"Hipk4","homeodomain interacting protein kinase 4 [KO:K08826] [EC:2.7.11.1]","233020"
"Mre11a","MRE11A homolog A, double strand break repair nuclease [KO:K10865]","17535"
"Rad50","RAD50 double strand break repair protein [KO:K10866] [EC:3.6.-.-]","19360"
"Nbn","nibrin [KO:K10867]","27354"
"Rad9a","RAD9 checkpoint clamp component A [KO:K10994] [EC:3.1.11.2]","19367"
"Rad9b","RAD9 checkpoint clamp component B [KO:K10995]","231724"
"Rad1","RAD1 checkpoint DNA exonuclease [KO:K02830] [EC:3.1.11.2]","19355"
"Hus1","HUS1 checkpoint clamp component [KO:K10903]","15574"
"Zfp36l1","zinc finger protein 36, C3H type-like 1 [KO:K18753]","12192"
"Zfp36l2","zinc finger protein 36, C3H type-like 2 [KO:K18753]","12193"
"Ppid","peptidylprolyl isomerase D (cyclophilin D) [KO:K05864] [EC:5.2.1.8]","67738"
"Spata2","spermatogenesis associated 2 [KO:K17595]","263876"
"Spata2l","spermatogenesis associated 2-like [KO:K17595]","78779"
"Smpd1","sphingomyelin phosphodiesterase 1, acid lysosomal [KO:K12350] [EC:3.1.4.12]","20597"
"Chmp2a","charged multivesicular body protein 2A [KO:K12191]","68953"
"Chmp2b","charged multivesicular body protein 2B [KO:K12192]","68942"
"Chmp3","charged multivesicular body protein 3 [KO:K12193]","66700"
"Chmp4c","charged multivesicular body protein 4C [KO:K12194]","66371"
"Chmp4b","charged multivesicular body protein 4B [KO:K12194]","75608"
"Chmp6","charged multivesicular body protein 6 [KO:K12195]","208092"
"Vps4b","vacuolar protein sorting 4B [KO:K12196]","20479"
"Vps4a","vacuolar protein sorting 4A [KO:K12196]","116733"
"2610002M06Rik","RIKEN cDNA 2610002M06 gene [KO:K12197]","67028"
"Chmp1b","charged multivesicular body protein 1B [KO:K12197]","67064"
"Chmp1a","charged multivesicular body protein 1A [KO:K12197]","234852"
"Chmp5","charged multivesicular body protein 5 [KO:K12198]","76959"
"Chmp7","charged multivesicular body protein 7 [KO:K15053]","105513"
"Hmgb1","high mobility group box 1 [KO:K10802]","15289"
"Gm21596","predicted gene, 21596 [KO:K10802]","100862258"
"Faf1","Fas-associated factor 1 [KO:K20703]","14084"
"Usp21","ubiquitin specific peptidase 21 [KO:K21634] [EC:3.4.19.12]","30941"
"Parp2","poly (ADP-ribose) polymerase family, member 2 [KO:K10798] [EC:2.4.2.30]","11546"
"Parp1","poly (ADP-ribose) polymerase family, member 1 [KO:K10798] [EC:2.4.2.30]","11545"
"Parp3","poly (ADP-ribose) polymerase family, member 3 [KO:K10798] [EC:2.4.2.30]","235587"
"Parp4","poly (ADP-ribose) polymerase family, member 4 [KO:K10798] [EC:2.4.2.30]","328417"
"Aifm1","apoptosis-inducing factor, mitochondrion-associated 1 [KO:K04727] [EC:1.-.-.-]","26926"
"Ppia","peptidylprolyl isomerase A [KO:K03767] [EC:5.2.1.8]","268373"
"Slc7a11","solute carrier family 7 (cationic amino acid transporter, y+ system), member 11 [KO:K13869]","26570"
"Gclc","glutamate-cysteine ligase, catalytic subunit [KO:K11204] [EC:6.3.2.2]","14629"
"Gclm","glutamate-cysteine ligase, modifier subunit [KO:K11205]","14630"
"Gss","glutathione synthetase [KO:K21456] [EC:6.3.2.3]","14854"
"Gpx4","glutathione peroxidase 4 [KO:K05361] [EC:1.11.1.12]","625249"
"Lpcat3","lysophosphatidylcholine acyltransferase 3 [KO:K13515] [EC:2.3.1.- 2.3.1.23]","14792"
"Sat1","spermidine/spermine N1-acetyl transferase 1 [KO:K00657] [EC:2.3.1.57]","20229"
"Sat2","spermidine/spermine N1-acetyl transferase 2 [KO:K00657] [EC:2.3.1.57]","69215"
"Steap3","STEAP family member 3 [KO:K10142] [EC:1.16.1.-]","68428"
"Slc39a8","solute carrier family 39 (metal ion transporter), member 8 [KO:K14714]","67547"
"Slc39a14","solute carrier family 39 (zinc transporter), member 14 [KO:K14720]","213053"
"Pcbp2","poly(rC) binding protein 2 [KO:K13162]","18521"
"Cp","ceruloplasmin [KO:K13624] [EC:1.16.3.1]","12870"
"Pcbp1","poly(rC) binding protein 1 [KO:K12889]","23983"
"Map1lc3a","microtubule-associated protein 1 light chain 3 alpha [KO:K10435]","66734"
"Map1lc3b","microtubule-associated protein 1 light chain 3 beta [KO:K10435]","67443"
"Atg7","autophagy related 7 [KO:K08337]","74244"
"Ftmt","ferritin mitochondrial [KO:K18495]","67634"
"Diablo","diablo, IAP-binding mitochondrial protein [KO:K10522]","66593"
"Sept4","septin 4 [KO:K16943]","18952"
"Bok","BCL2-related ovarian killer [KO:K02561]","51800"
"Birc6","baculoviral IAP repeat-containing 6 [KO:K10586] [EC:2.3.2.23]","12211"
"Eif4ebp2","eukaryotic translation initiation factor 4E binding protein 2 [KO:K18644]","13688"
"Cryab","crystallin, alpha B [KO:K09542]","12955"
"Clpb","ClpB caseinolytic peptidase B [KO:K03695]","20480"
"Ehmt2","euchromatic histone lysine N-methyltransferase 2 [KO:K11420] [EC:2.1.1.43]","110147"
"Ehmt1","euchromatic histone methyltransferase 1 [KO:K11420] [EC:2.1.1.43]","77683"
"Ulk1","unc-51 like kinase 1 [KO:K21357] [EC:2.7.11.1]","22241"
"Atg13","autophagy related 13 [KO:K08331]","51897"
"Rb1cc1","RB1-inducible coiled-coil 1 [KO:K17589]","12421"
"Atg101","autophagy related 101 [KO:K19730]","68118"
"Sesn1","sestrin 1 [KO:K10141]","140742"
"Sesn3","sestrin 3 [KO:K10141]","75747"
"Sesn2","sestrin 2 [KO:K20394]","230784"
"Casp6","caspase 6 [KO:K04396] [EC:3.4.22.59]","12368"
"Spta1","spectrin alpha, erythrocytic 1 [KO:K06114]","20739"
"Sptan1","spectrin alpha, non-erythrocytic 1 [KO:K06114]","20740"
"Lmnb1","lamin B1 [KO:K07611]","16906"
"Lmnb2","lamin B2 [KO:K07611]","16907"
"Dffa","DNA fragmentation factor, alpha subunit [KO:K02310]","13347"
"Dffb","DNA fragmentation factor, beta subunit [KO:K02311] [EC:3.-.-.-]","13368"
"Endog","endonuclease G [KO:K01173]","13804"
"Ctsc","cathepsin C [KO:K01275] [EC:3.4.14.1]","13032"
"Ctsf","cathepsin F [KO:K01373] [EC:3.4.22.41]","56464"
"Ctsh","cathepsin H [KO:K01366] [EC:3.4.22.16]","13036"
"Ctso","cathepsin O [KO:K01374] [EC:3.4.22.42]","229445"
"Ctsw","cathepsin W [KO:K08569] [EC:3.4.22.-]","13041"
"Ctsz","cathepsin Z [KO:K08568] [EC:3.4.18.1]","64138"
"Hrk","harakiri, BCL2 interacting protein (contains only BH3 domain) [KO:K02512]","12123"
"Ptpn13","protein tyrosine phosphatase, non-receptor type 13 [KO:K02374]","19249"
"Pidd1","p53 induced death domain protein 1 [KO:K10130]","57913"
"Casp2","caspase 2 [KO:K02186] [EC:3.4.22.55]","12366"
"Cab39","calcium binding protein 39 [KO:K08272]","12283"
"Cab39l","calcium binding protein 39-like [KO:K08272]","69008"
"Strada","STE20-related kinase adaptor alpha [KO:K08271]","72149"
"Stradb","STE20-related kinase adaptor beta [KO:K17532]","227154"
"Pfkfb3","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [KO:K01103] [EC:3.1.3.46 2.7.1.105]","170768"
"Pfkfb4","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [KO:K19030] [EC:3.1.3.46 2.7.1.105]","270198"
"Scd1","stearoyl-Coenzyme A desaturase 1 [KO:K00507] [EC:1.14.19.1]","20249"
"Scd2","stearoyl-Coenzyme A desaturase 2 [KO:K00507] [EC:1.14.19.1]","20250"
"Scd3","stearoyl-coenzyme A desaturase 3 [KO:K00507] [EC:1.14.19.1]","30049"
"Scd4","stearoyl-coenzyme A desaturase 4 [KO:K00507] [EC:1.14.19.1]","329065"
"Mlycd","malonyl-CoA decarboxylase [KO:K01578] [EC:4.1.1.9]","56690"
"Tbc1d1","TBC1 domain family, member 1 [KO:K18341]","57915"
"Rab2a","RAB2A, member RAS oncogene family [KO:K07877]","59021"
"Rab10","RAB10, member RAS oncogene family [KO:K07903]","19325"
"Rab14","RAB14, member RAS oncogene family [KO:K07881]","68365"
"Angpt4","angiopoietin 4 [KO:K05467]","11602"
"Sgk2","serum/glucocorticoid regulated kinase 2 [KO:K13303] [EC:2.7.11.1]","27219"
"Sgk3","serum/glucocorticoid regulated kinase 3 [KO:K13304] [EC:2.7.11.1]","170755"
"Magi2","membrane associated guanylate kinase, WW and PDZ domain containing 2 [KO:K05629]","50791"
"Them4","thioesterase superfamily member 4 [KO:K16339] [EC:3.1.2.2]","75778"
"Cdc37","cell division cycle 37 [KO:K09554]","12539"
"Phlpp1","PH domain and leucine rich repeat protein phosphatase 1 [KO:K16340] [EC:3.1.3.16]","98432"
"Phlpp2","PH domain and leucine rich repeat protein phosphatase 2 [KO:K16340] [EC:3.1.3.16]","244650"
"Tcl1","T cell lymphoma breakpoint 1 [KO:K10167]","21432"
"Tcl1b1","T cell leukemia/lymphoma 1B, 1 [KO:K16836]","27379"
"Tcl1b4","T cell leukemia/lymphoma 1B, 4 [KO:K16836]","27380"
"Mtcp1","mature T cell proliferation 1 [KO:K16837]","17763"
"Myb","myeloblastosis oncogene [KO:K09420]","17863"
"Slc38a9","solute carrier family 38, member 9 [KO:K14995]","268706"
"Lamtor1","late endosomal/lysosomal adaptor, MAPK and MTOR activator 1 [KO:K20397]","66508"
"Lamtor2","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 [KO:K20398]","83409"
"Lamtor3","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3 [KO:K04370]","56692"
"Lamtor4","late endosomal/lysosomal adaptor, MAPK and MTOR activator 4 [KO:K20399]","66096"
"Lamtor5","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 [KO:K16344]","68576"
"Fnip1","folliculin interacting protein 1 [KO:K20400]","216742"
"Fnip2","folliculin interacting protein 2 [KO:K20401]","329679"
"Rraga","Ras-related GTP binding A [KO:K16185]","68441"
"Rragb","Ras-related GTP binding B [KO:K16185]","245670"
"Rragd","Ras-related GTP binding D [KO:K16186]","52187"
"Rragc","Ras-related GTP binding C [KO:K16186]","54170"
"Castor1","cytosolic arginine sensor for mTORC1 subunit 1 [KO:K23080]","71962"
"Castor2","cytosolic arginine sensor for mTORC1 subunit 2 [KO:K23081]","80909"
"Mios","meiosis regulator for oocyte development [KO:K20407]","252875"
"Seh1l","SEH1-like (S. cerevisiae [KO:K14299]","72124"
"Wdr24","WD repeat domain 24 [KO:K20408]","268933"
"Wdr59","WD repeat domain 59 [KO:K20409]","319481"
"Sec13","SEC13 homolog, nuclear pore and COPII coat complex component [KO:K14004]","110379"
"Depdc5","DEP domain containing 5 [KO:K20404]","277854"
"Nprl2","NPR2 like, GATOR1 complex subunit [KO:K20405]","56032"
"Nprl3","nitrogen permease regulator-like 3 [KO:K20406]","17168"
"Rnf152","ring finger protein 152 [KO:K15705] [EC:2.3.2.27]","320311"
"Deptor","DEP domain containing MTOR-interacting protein [KO:K20402]","97998"
"Telo2","telomere maintenance 2 [KO:K11137]","71718"
"Tti1","TELO2 interacting protein 1 [KO:K20403]","75425"
"Clip1","CAP-GLY domain containing linker protein 1 [KO:K10421]","56430"
"Grb10","growth factor receptor bound protein 10 [KO:K20064]","14783"
"Ulk2","unc-51 like kinase 2 [KO:K08269] [EC:2.7.11.1]","29869"
"Tbc1d7","TBC1 domain family, member 7 [KO:K20396]","67046"
"Mapkap1","mitogen-activated protein kinase associated protein 1 [KO:K20410]","227743"
"Rictor","RPTOR independent companion of MTOR, complex 2 [KO:K08267]","78757"
"Prr5","proline rich 5 (renal) [KO:K20411]","109270"
"Lpin1","lipin 1 [KO:K15728] [EC:3.1.3.4]","14245"
"Pex16","peroxisomal biogenesis factor 16 [KO:K13335]","18633"
"Pex3","peroxisomal biogenesis factor 3 [KO:K13336]","56535"
"Pex19","peroxisomal biogenesis factor 19 [KO:K13337]","19298"
"Abcd3","ATP-binding cassette, sub-family D (ALD), member 3 [KO:K05677]","19299"
"Pex1","peroxisomal biogenesis factor 1 [KO:K13338]","71382"
"Pex6","peroxisomal biogenesis factor 6 [KO:K13339]","224824"
"Pex26","peroxisomal biogenesis factor 26 [KO:K13340]","74043"
"Pex7","peroxisomal biogenesis factor 7 [KO:K13341]","18634"
"Pex5","peroxisomal biogenesis factor 5 [KO:K13342]","19305"
"Pex5l","peroxisomal biogenesis factor 5-like [KO:K13342]","58869"
"Pex14","peroxisomal biogenesis factor 14 [KO:K13343]","56273"
"Pex13","peroxisomal biogenesis factor 13 [KO:K13344]","72129"
"Pex12","peroxisomal biogenesis factor 12 [KO:K13345]","103737"
"Pex10","peroxisomal biogenesis factor 10 [KO:K13346]","668173"
"Pex2","peroxisomal biogenesis factor 2 [KO:K06664]","19302"
"Pxmp2","peroxisomal membrane protein 2 [KO:K13347]","19301"
"Mpv17","MpV17 mitochondrial inner membrane protein [KO:K13348]","17527"
"Mpv17l2","MPV17 mitochondrial membrane protein-like 2 [KO:K13348]","234384"
"Mpv17l","Mpv17 transgene, kidney disease mutant-like [KO:K13349]","93734"
"Pxmp4","peroxisomal membrane protein 4 [KO:K13350]","59038"
"Pex11a","peroxisomal biogenesis factor 11 alpha [KO:K13351]","18631"
"Pex11b","peroxisomal biogenesis factor 11 beta [KO:K13352]","18632"
"Pex11g","peroxisomal biogenesis factor 11 gamma [KO:K13353]","69129"
"Slc25a17","solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17 [KO:K13354]","20524"
"Hacl1","2-hydroxyacyl-CoA lyase 1 [KO:K12261] [EC:4.1.-.-]","56794"
"Amacr","alpha-methylacyl-CoA racemase [KO:K01796] [EC:5.1.99.4]","17117"
"Phyh","phytanoyl-CoA hydroxylase [KO:K00477] [EC:1.14.11.18]","16922"
"Acox3","acyl-Coenzyme A oxidase 3, pristanoyl [KO:K00232] [EC:1.3.3.6]","80911"
"Acox1","acyl-Coenzyme A oxidase 1, palmitoyl [KO:K00232] [EC:1.3.3.6]","11430"
"Acox2","acyl-Coenzyme A oxidase 2, branched chain [KO:K10214] [EC:1.17.99.3]","93732"
"Hsd17b4","hydroxysteroid (17-beta) dehydrogenase 4 [KO:K12405] [EC:4.2.1.119 4.2.1.107 1.1.1.-]","15488"
"Scp2","sterol carrier protein 2, liver [KO:K08764] [EC:2.3.1.176]","20280"
"Ehhadh","enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase [KO:K07514] [EC:5.3.3.8 1.1.1.35 4.2.1.17]","74147"
"Acaa1a","acetyl-Coenzyme A acyltransferase 1A [KO:K07513] [EC:2.3.1.16]","113868"
"Acaa1b","acetyl-Coenzyme A acyltransferase 1B [KO:K07513] [EC:2.3.1.16]","235674"
"Decr2","2-4-dienoyl-Coenzyme A reductase 2, peroxisomal [KO:K13237] [EC:1.3.1.34]","26378"
"Ech1","enoyl coenzyme A hydratase 1, peroxisomal [KO:K12663] [EC:5.3.3.21]","51798"
"Abcd1","ATP-binding cassette, sub-family D (ALD), member 1 [KO:K05675]","11666"
"Abcd2","ATP-binding cassette, sub-family D (ALD), member 2 [KO:K05676]","26874"
"Abcd4","ATP-binding cassette, sub-family D (ALD), member 4 [KO:K05678]","19300"
"Pecr","peroxisomal trans-2-enoyl-CoA reductase [KO:K07753] [EC:1.3.1.38]","111175"
"Eci2","enoyl-Coenzyme A delta isomerase 2 [KO:K13239] [EC:5.3.3.8]","23986"
"Eci3","enoyl-Coenzyme A delta isomerase 3 [KO:K13239] [EC:5.3.3.8]","69123"
"Nudt7","nudix (nucleoside diphosphate linked moiety X)-type motif 7 [KO:K17879] [EC:3.6.1.-]","67528"
"Nudt12","nudix (nucleoside diphosphate linked moiety X)-type motif 12 [KO:K03426] [EC:3.6.1.22]","67993"
"Nudt19","nudix (nucleoside diphosphate linked moiety X)-type motif 19 [KO:K13355] [EC:3.6.1.-]","110959"
"Acot8","acyl-CoA thioesterase 8 [KO:K11992] [EC:3.1.2.27]","170789"
"Crat","carnitine acetyltransferase [KO:K00624] [EC:2.3.1.7]","12908"
"Crot","carnitine O-octanoyltransferase [KO:K05940] [EC:2.3.1.137]","74114"
"Gnpat","glyceronephosphate O-acyltransferase [KO:K00649] [EC:2.3.1.42]","14712"
"Agps","alkylglycerone phosphate synthase [KO:K00803] [EC:2.5.1.26]","228061"
"Far2","fatty acyl CoA reductase 2 [KO:K13356] [EC:1.2.1.84]","330450"
"Far1","fatty acyl CoA reductase 1 [KO:K13356] [EC:1.2.1.84]","67420"
"Mvk","mevalonate kinase [KO:K00869] [EC:2.7.1.36]","17855"
"Pmvk","phosphomevalonate kinase [KO:K13273] [EC:2.7.4.2]","68603"
"Agxt","alanine-glyoxylate aminotransferase [KO:K00830] [EC:2.6.1.51 2.6.1.45 2.6.1.44]","11611"
"Dao","D-amino acid oxidase [KO:K00273] [EC:1.4.3.3]","13142"
"Ddo","D-aspartate oxidase [KO:K00272] [EC:1.4.3.1]","70503"
"Idh1","isocitrate dehydrogenase 1 (NADP+), soluble [KO:K00031] [EC:1.1.1.42]","15926"
"Idh2","isocitrate dehydrogenase 2 (NADP+), mitochondrial [KO:K00031] [EC:1.1.1.42]","269951"
"Paox","polyamine oxidase (exo-N4-amino) [KO:K00308] [EC:1.5.3.13]","212503"
"Pipox","pipecolic acid oxidase [KO:K00306] [EC:1.5.3.7 1.5.3.1]","19193"
